Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Scheduler advancing time starts, NO REACTOR, -1, -1, 2710000000, 0, 2721386047, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2750000000, 0, 2721386470, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2710000000, 1, 2735195970, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2710000000, 1, 2735239410, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2710000000, 1, 2735240492, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 2710000000, 1, 2735241051, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2710000000, 1, 2735241415, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 2710000000, 1, 2735249422, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2710000000, 1, 2735249701, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2710000000, 1, 2735882853, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 2710000000, 1, 2735883657, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2710000000, 1, 2735884030, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 2710000000, 1, 2735917410, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2710000000, 1, 2735917923, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2710000000, 1, 2735918149, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 2710000000, 1, 2735918440, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2710000000, 1, 2735918601, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 2710000000, 1, 2735925507, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2710000000, 1, 2735925633, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2710000000, 1, 2735925759, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 2710000000, 1, 2735925949, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2710000000, 1, 2735926051, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 2710000000, 1, 2735929983, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2710000000, 1, 2735930102, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2710000000, 1, 2735930219, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 2710000000, 1, 2735930503, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2710000000, 1, 2735930598, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 2710000000, 1, 2735932981, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2710000000, 1, 2735933092, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2710000000, 1, 2735933443, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2750000000, 0, 2735934083, NO TRIGGER, 0
Schedule called, s3, 0, 0, 2750000000, 0, 2750065537, s3.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 2750000000, 0, 2750066166, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2750066803, NO TRIGGER, 0
Reaction starts, s3, 1, 0, 2750000000, 0, 2750067246, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 0, 2750000000, 0, 2750067429, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2750067900, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2750067992, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 1, 2750000000, 0, 2750068090, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2750000000, 0, 2750068491, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 1, 2750000000, 0, 2750090489, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2750090647, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2750090729, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 2750000000, 0, 2750090809, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_1, 1, 2, 2750000000, 0, 2750090875, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2750090944, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2750550260, NO TRIGGER, 0
Reaction starts, nr_federate__s3, 1, 0, 2750000000, 0, 2750550903, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3, 1, 0, 2750000000, 0, 2750551871, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2750552334, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2750640025, NO TRIGGER, 0
Reaction starts, nr_federate__s3_0, 1, 0, 2750000000, 0, 2750640607, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3_0, 1, 0, 2750000000, 0, 2750641482, NO TRIGGER, -9223372036854775808
Reaction starts, s3, 1, 1, 2750000000, 0, 2750641938, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 1, 2750000000, 0, 2750642071, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2750642301, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2750642388, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2750642476, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2750825397, NO TRIGGER, 0
Reaction starts, nr_federate__s3_1, 1, 0, 2750000000, 0, 2750825723, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3_1, 1, 0, 2750000000, 0, 2750826223, NO TRIGGER, -9223372036854775808
Reaction starts, s3, 1, 2, 2750000000, 0, 2750826503, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 2, 2750000000, 0, 2750826646, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2750826959, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2750827076, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2750827165, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751167877, NO TRIGGER, 0
Reaction starts, s3, 1, 3, 2750000000, 0, 2751168724, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 3, 2750000000, 0, 2751169101, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751169810, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751170087, NO TRIGGER, 0
Reaction starts, s3, 1, 4, 2750000000, 0, 2751170297, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 4, 2750000000, 0, 2751170407, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751170651, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751170752, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 1, 2750000000, 0, 2751170868, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2750000000, 0, 2751171249, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 1, 2750000000, 0, 2751250336, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751250871, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751251072, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 2750000000, 0, 2751251208, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3, 1, 2, 2750000000, 0, 2751251281, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751251397, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751251536, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 1, 2750000000, 0, 2751251736, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2750000000, 0, 2751251982, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 1, 2750000000, 0, 2751265015, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751265222, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751265323, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 2750000000, 0, 2751265473, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_0, 1, 2, 2750000000, 0, 2751265555, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751265838, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751265977, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 1, 2750000000, 0, 2751266097, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2750000000, 0, 2751266253, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 1, 2750000000, 0, 2751321460, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751322043, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751322257, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 2750000000, 0, 2751322441, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_1, 1, 2, 2750000000, 0, 2751322577, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751322659, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751322764, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 1, 2750000000, 0, 2751322880, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2750000000, 0, 2751323061, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 1, 2750000000, 0, 2751327382, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751327496, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 0, 2751327561, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 2750000000, 0, 2751327658, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_2, 1, 2, 2750000000, 0, 2751327716, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 0, 2751327787, NO TRIGGER, 0
Sending LTC, NO REACTOR, 2, -1, 2750000000, 0, 2751327979, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2750000000, 0, 2751329383, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2800000000, 0, 2751329888, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2750000000, 1, 2758989896, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2750000000, 1, 2759005701, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 1, 2759006272, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 2750000000, 1, 2759006497, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2750000000, 1, 2759006676, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 2750000000, 1, 2759008935, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 1, 2759009110, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 1, 2759956474, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 2750000000, 1, 2759957027, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2750000000, 1, 2759957207, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 2750000000, 1, 2759970178, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 1, 2759970412, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 1, 2759970589, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 2750000000, 1, 2759970729, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2750000000, 1, 2759970807, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 2750000000, 1, 2759972679, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 1, 2759972749, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 1, 2759972827, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 2750000000, 1, 2759972899, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2750000000, 1, 2759972951, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 2750000000, 1, 2759974281, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 1, 2759974350, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2750000000, 1, 2759974429, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 2750000000, 1, 2759974562, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2750000000, 1, 2759974612, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 2750000000, 1, 2759975824, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2750000000, 1, 2759975892, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2750000000, 1, 2759976138, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2800000000, 0, 2759976463, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2760000000, 0, 2770142447, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2760000000, 0, 2770156831, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 0, 2770157311, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 2760000000, 0, 2770157503, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 0, 2770157804, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 2760000000, 0, 2770159470, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 0, 2770159600, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 0, 2770908650, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 2760000000, 0, 2770909718, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 0, 2770910153, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 2760000000, 0, 2770937501, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 0, 2770937918, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 0, 2770938282, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 2760000000, 0, 2770938773, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 0, 2770938932, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 2760000000, 0, 2770942881, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 0, 2770943065, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 0, 2770943249, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 2760000000, 0, 2770943438, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 0, 2770943563, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 2760000000, 0, 2770946460, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 0, 2770946633, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 0, 2770946808, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 2760000000, 0, 2770947055, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 0, 2770947156, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 2760000000, 0, 2770950000, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 0, 2770950150, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2760000000, 0, 2770950639, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2800000000, 0, 2770951495, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2760000000, 1, 2781670558, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 2760000000, 1, 2781695561, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 1, 2781696365, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 2760000000, 1, 2781696690, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 1, 2781697146, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 2760000000, 1, 2781700244, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 1, 2781700478, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 1, 2782872538, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 2760000000, 1, 2782872690, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 1, 2782873110, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 2760000000, 1, 2782884821, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 1, 2782885017, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 1, 2782885170, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 2760000000, 1, 2782885301, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 1, 2782885378, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 2760000000, 1, 2782887004, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 1, 2782887072, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 1, 2782887151, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 2760000000, 1, 2782887300, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 1, 2782887345, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 2760000000, 1, 2782888685, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 1, 2782888758, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2760000000, 1, 2782888834, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 2760000000, 1, 2782888979, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 2760000000, 1, 2782889022, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 2760000000, 1, 2782890273, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2760000000, 1, 2782890339, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 2760000000, 1, 2782890528, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 2800000000, 0, 2782890751, NO TRIGGER, 0
Schedule called, s3, 0, 0, 2800000000, 0, 2800105649, s3.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 2800000000, 0, 2800106507, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2800107334, NO TRIGGER, 0
Reaction starts, s3, 1, 0, 2800000000, 0, 2800107791, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 0, 2800000000, 0, 2800108084, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2800108575, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2800108736, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 1, 2800000000, 0, 2800108817, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2800000000, 0, 2800109317, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 1, 2800000000, 0, 2800128581, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2800128777, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2800128879, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 2800000000, 0, 2800128981, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_1, 1, 2, 2800000000, 0, 2800129064, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2800129155, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2800551068, NO TRIGGER, 0
Reaction starts, nr_federate__s3, 1, 0, 2800000000, 0, 2800551880, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3, 1, 0, 2800000000, 0, 2800553165, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2800553738, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2800761591, NO TRIGGER, 0
Reaction starts, nr_federate__s3_0, 1, 0, 2800000000, 0, 2800762302, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3_0, 1, 0, 2800000000, 0, 2800763281, NO TRIGGER, -9223372036854775808
Reaction starts, s3, 1, 1, 2800000000, 0, 2800763839, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 1, 2800000000, 0, 2800764081, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2800764377, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2800764491, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2800764577, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801283514, NO TRIGGER, 0
Reaction starts, nr_federate__s3_1, 1, 0, 2800000000, 0, 2801284009, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3_1, 1, 0, 2800000000, 0, 2801284735, NO TRIGGER, -9223372036854775808
Reaction starts, s3, 1, 2, 2800000000, 0, 2801285154, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 2, 2800000000, 0, 2801285304, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801285640, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801285777, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801285864, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801662390, NO TRIGGER, 0
Reaction starts, s3, 1, 3, 2800000000, 0, 2801663500, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 3, 2800000000, 0, 2801663936, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801664780, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801665084, NO TRIGGER, 0
Reaction starts, s3, 1, 4, 2800000000, 0, 2801665362, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 4, 2800000000, 0, 2801665499, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801665804, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801665923, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 1, 2800000000, 0, 2801666053, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2800000000, 0, 2801666518, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 1, 2800000000, 0, 2801762264, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801762873, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801763155, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 2800000000, 0, 2801763347, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3, 1, 2, 2800000000, 0, 2801763438, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801763647, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801763806, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 1, 2800000000, 0, 2801764109, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2800000000, 0, 2801764390, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 1, 2800000000, 0, 2801779264, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801779504, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801779632, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 2800000000, 0, 2801779836, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_0, 1, 2, 2800000000, 0, 2801779927, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801780060, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801780234, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 1, 2800000000, 0, 2801780436, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 2800000000, 0, 2801780600, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 1, 2800000000, 0, 2801787192, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 2800000000, 0, 2801787435, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 2800000000, 0, 2801787563, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 2800000000, 0, 2801787719, NO TRIGGER, -9223372036854775808
