Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Receiving PORT_ABS, NO REACTOR, 1, -1, 350000000, 1, 362833557, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 350000000, 1, 362881504, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 360000000, 0, 368609741, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 360000000, 0, 368874441, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 360000000, 0, 368946005, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 360000000, 0, 369132859, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 360000000, 0, 369221775, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 360000000, 1, 381827222, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 360000000, 1, 382374877, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 360000000, 1, 382493820, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 360000000, 1, 382518461, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 360000000, 1, 382653725, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 400000000, 0, 388223412, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 400000000, 0, 400836900, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 400000000, 0, 400936963, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 400000000, 0, 401230331, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 400000000, 0, 401520427, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 400000000, 1, 413812434, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 400000000, 1, 414277363, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 400000000, 1, 414373866, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 400000000, 1, 414580341, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 400000000, 1, 414652269, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 410000000, 0, 421025268, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 410000000, 0, 421318219, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 410000000, 0, 421435519, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 410000000, 0, 421494579, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 410000000, 0, 421663237, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 410000000, 1, 430387910, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 410000000, 1, 430676297, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 410000000, 1, 430748719, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 410000000, 1, 430832221, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 410000000, 1, 430906709, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 450000000, 0, 437903282, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 450000000, 0, 450392536, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 450000000, 0, 450724546, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 450000000, 0, 451001613, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 450000000, 0, 451161842, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 450000000, 1, 458136163, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 450000000, 1, 459265734, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 450000000, 1, 459352658, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 450000000, 1, 459440713, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 450000000, 1, 459546928, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 460000000, 0, 466241986, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 460000000, 0, 467223635, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 460000000, 0, 467721520, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 460000000, 0, 467846589, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 460000000, 0, 467923570, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 460000000, 1, 480255048, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 460000000, 1, 480607920, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 460000000, 1, 480683636, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 460000000, 1, 480801066, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 460000000, 1, 480924271, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 500000000, 0, 484792579, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 500000000, 0, 500548193, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 500000000, 0, 500893685, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 500000000, 0, 501188506, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 500000000, 0, 501391303, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 500000000, 1, 511740146, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 500000000, 1, 512954435, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 500000000, 1, 513311918, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 500000000, 1, 513634892, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 500000000, 1, 513959345, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 510000000, 0, 525045607, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 510000000, 0, 526076907, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 510000000, 0, 526486388, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 510000000, 0, 526686772, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 510000000, 0, 526893603, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 510000000, 1, 540375316, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 510000000, 1, 540950998, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 510000000, 1, 541198259, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 510000000, 1, 541370330, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 510000000, 1, 541603937, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 550000000, 0, 549005731, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 550000000, 0, 550371932, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 550000000, 0, 550478536, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 550000000, 0, 550592138, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 550000000, 0, 550733475, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 550000000, 1, 555017661, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 550000000, 1, 555626742, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 550000000, 1, 555986872, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 550000000, 1, 556017276, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 550000000, 1, 556050475, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 560000000, 0, 560427947, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 560000000, 0, 560896498, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 560000000, 0, 561023148, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 560000000, 0, 561152766, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 560000000, 0, 561296845, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 560000000, 1, 567415959, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 560000000, 1, 567706572, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 560000000, 1, 567802710, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 560000000, 1, 567875584, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 560000000, 1, 568009240, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 600000000, 0, 573814614, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 600000000, 0, 601529495, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 600000000, 0, 601591259, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 600000000, 0, 601908985, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 600000000, 0, 603227263, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 600000000, 1, 615782788, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 600000000, 1, 616732501, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 600000000, 1, 616941586, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 600000000, 1, 617735668, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 600000000, 1, 617957234, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 610000000, 0, 628265590, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 610000000, 0, 628582331, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 610000000, 0, 628885616, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 610000000, 0, 628929118, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 610000000, 0, 628978418, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 610000000, 1, 642248362, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 610000000, 1, 643021208, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 610000000, 1, 643292153, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 610000000, 1, 643435551, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 610000000, 1, 643496999, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 650000000, 0, 648817063, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 650000000, 0, 650373526, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 650000000, 0, 650508676, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 650000000, 0, 650673506, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 650000000, 0, 650828358, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 650000000, 1, 655070168, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 650000000, 1, 655626599, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 650000000, 1, 655715304, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 650000000, 1, 655845384, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 650000000, 1, 655980514, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 660000000, 0, 660338810, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 660000000, 0, 660914132, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 660000000, 0, 661049453, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 660000000, 0, 661104202, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 660000000, 0, 661159331, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 660000000, 1, 668144401, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 660000000, 1, 668526762, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 660000000, 1, 668633087, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 660000000, 1, 668708344, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 660000000, 1, 668788618, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 700000000, 0, 672385076, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 700000000, 0, 701198979, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 700000000, 0, 702223198, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 700000000, 0, 702347855, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 700000000, 0, 703292461, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 700000000, 1, 712588988, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 700000000, 1, 713050771, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 700000000, 1, 713437876, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 700000000, 1, 713495707, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 700000000, 1, 713568385, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 710000000, 0, 725468599, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 710000000, 0, 726032410, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 710000000, 0, 726160301, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 710000000, 0, 726200979, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 710000000, 0, 726250512, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 710000000, 1, 743416846, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 710000000, 1, 746284766, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 710000000, 1, 746409093, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 710000000, 1, 746493286, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 710000000, 1, 747589125, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 750000000, 0, 751117884, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 750000000, 0, 751786663, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 750000000, 0, 752107362, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 750000000, 0, 752453477, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 750000000, 0, 752576838, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 750000000, 1, 758494111, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 750000000, 1, 758928770, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 750000000, 1, 759139137, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 750000000, 1, 759249705, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 750000000, 1, 759309982, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 760000000, 0, 763647940, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 760000000, 0, 763967026, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 760000000, 0, 764113145, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 760000000, 0, 764193514, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 760000000, 0, 764297752, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 760000000, 1, 770180995, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 760000000, 1, 770679581, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 760000000, 1, 770854454, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 760000000, 1, 770897696, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 760000000, 1, 770975695, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 800000000, 0, 780266782, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 800000000, 0, 800901880, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 800000000, 0, 800946063, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 800000000, 0, 801233302, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 800000000, 0, 801299273, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 800000000, 1, 817250626, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 800000000, 1, 817649210, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 800000000, 1, 817967890, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 800000000, 1, 818074645, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 800000000, 1, 818120423, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 810000000, 0, 826662092, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 810000000, 0, 827128457, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 810000000, 0, 827209226, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 810000000, 0, 827584332, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 810000000, 0, 827655739, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 810000000, 1, 842083373, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 810000000, 1, 842423362, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 810000000, 1, 842600949, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 810000000, 1, 842904297, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 810000000, 1, 843065411, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 850000000, 0, 851095379, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 850000000, 0, 851504937, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 850000000, 0, 851663310, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 850000000, 0, 851805572, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 850000000, 0, 852014178, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 850000000, 1, 858896390, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 850000000, 1, 859217790, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 850000000, 1, 859280472, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 850000000, 1, 859524893, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 850000000, 1, 859722879, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 860000000, 0, 867709245, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 860000000, 0, 868087294, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 860000000, 0, 868146350, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 860000000, 0, 868213969, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 860000000, 0, 868299229, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 860000000, 1, 878344181, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 860000000, 1, 878627092, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 860000000, 1, 878697303, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 860000000, 1, 878806948, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 860000000, 1, 878887243, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 900000000, 0, 884301144, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 900000000, 0, 900554632, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 900000000, 0, 900660688, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 900000000, 0, 900915354, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 900000000, 0, 901111627, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 900000000, 1, 908179997, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 900000000, 1, 908549947, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 900000000, 1, 908668809, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 900000000, 1, 908750522, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 900000000, 1, 909044019, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 910000000, 0, 917133369, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 910000000, 0, 917444499, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 910000000, 0, 917561516, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 910000000, 0, 917725365, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 910000000, 0, 917767258, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 910000000, 1, 931201368, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 910000000, 1, 932111107, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 910000000, 1, 932324800, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 910000000, 1, 932391254, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 910000000, 1, 932466821, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 950000000, 0, 940290203, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 950000000, 0, 950639858, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 950000000, 0, 950874106, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 950000000, 0, 951101939, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 950000000, 0, 951288510, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 950000000, 1, 961527805, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 950000000, 1, 961999377, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 950000000, 1, 962181371, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 950000000, 1, 962324744, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 950000000, 1, 962370734, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 960000000, 0, 967767947, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 960000000, 0, 968615082, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 960000000, 0, 969017551, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 960000000, 0, 969437066, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 960000000, 0, 969713403, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 960000000, 1, 984499888, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 960000000, 1, 984892662, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 960000000, 1, 984987819, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 960000000, 1, 985086964, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 960000000, 1, 985228857, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 1000000000, 0, 989962715, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, 1000478862, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, 1000658757, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, 1001174016, NO TRIGGER, 0
Receiving TAGGED_MSG, NO REACTOR, 1, -1, 1000000000, 0, 1001616958, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 1000000000, 1, 1008961831, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1000000000, 1, 1009301365, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1000000000, 1, 1009363180, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1000000000, 1, 1009433976, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1000000000, 1, 1009748229, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 1010000000, 0, 1014325291, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1010000000, 0, 1015030987, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1010000000, 0, 1015116195, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1010000000, 0, 1015197342, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1010000000, 0, 1015337293, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 1010000000, 1, 1027587628, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1010000000, 1, 1028139553, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1010000000, 1, 1028261512, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1010000000, 1, 1028510263, NO TRIGGER, 0
Receiving PORT_ABS, NO REACTOR, 1, -1, 1010000000, 1, 1028814253, NO TRIGGER, 0
Receiving PTAG, NO REACTOR, 1, -1, 1050000000, 0, 1033510095, NO TRIGGER, 0
